Date,Open,High,Low,Close,Adj Close,Volume
2013-04-09,93.489998,94.480003,92.860001,94.199997,94.199997,212117
2013-04-10,93.959999,94.820000,93.400002,94.639999,94.639999,234720
2013-04-11,94.559998,94.639999,93.059998,93.510002,93.510002,248557
2013-04-12,93.489998,93.519997,90.269997,91.290001,91.290001,222439
2013-04-14,null,null,null,null,null,null
2013-04-15,90.949997,90.980003,87.199997,88.709999,88.709999,325580
2013-04-16,87.419998,88.959999,86.059998,88.720001,88.720001,362524
2013-04-17,88.800003,89.089996,86.059998,86.680000,86.680000,287410
2013-04-18,86.389999,88.510002,85.610001,87.730003,87.730003,294274
2013-04-19,88.370003,88.790001,87.559998,88.010002,88.010002,228200
2013-04-21,null,null,null,null,null,null
2013-04-22,87.959999,89.129997,87.550003,88.760002,88.760002,100652
2013-04-23,89.279999,89.599998,87.800003,89.180000,89.180000,238730
2013-04-24,89.599998,91.720001,89.209999,91.430000,91.430000,288801
2013-04-25,91.580002,93.870003,91.110001,93.639999,93.639999,257736
2013-04-26,93.239998,93.580002,92.059998,93.000000,93.000000,270121
2013-04-28,null,null,null,null,null,null
2013-04-29,92.699997,94.690002,92.430000,94.500000,94.500000,240966
2013-04-30,94.419998,94.620003,92.860001,93.459999,93.459999,214608
2013-05-01,93.080002,93.260002,90.110001,91.029999,91.029999,277499
2013-05-02,91.000000,94.250000,90.650002,93.989998,93.989998,332382
2013-05-03,93.989998,96.040001,93.559998,95.610001,95.610001,310808
2013-05-05,null,null,null,null,null,null
2013-05-06,95.580002,97.169998,94.849998,96.160004,96.160004,297522
2013-05-07,95.790001,96.260002,94.919998,95.620003,95.620003,271004
2013-05-08,95.559998,96.769997,95.239998,96.620003,96.620003,260141
2013-05-09,96.599998,96.769997,95.349998,96.389999,96.389999,276315
2013-05-10,96.160004,96.239998,93.370003,96.040001,96.040001,272196
2013-05-12,null,null,null,null,null,null
2013-05-13,95.760002,95.809998,94.470001,95.169998,95.169998,354119
2013-05-14,94.930000,95.660004,93.849998,94.209999,94.209999,297036
2013-05-15,94.129997,94.440002,92.129997,94.300003,94.300003,269403
2013-05-16,94.339996,95.570000,93.230003,95.160004,95.160004,360684
2013-05-17,95.150002,96.449997,94.790001,96.019997,96.019997,297863
2013-05-19,null,null,null,null,null,null
2013-05-20,95.930000,97.110001,95.230003,96.709999,96.709999,187754
2013-05-21,96.699997,96.970001,95.500000,96.160004,96.160004,118621
2013-05-22,95.900002,96.190002,94.010002,94.279999,94.279999,259159
2013-05-23,94.180000,94.459999,92.209999,94.250000,94.250000,336497
2013-05-24,94.370003,94.389999,93.040001,94.150002,94.150002,323633
2013-05-26,null,null,null,null,null,null
2013-05-28,93.889999,95.919998,93.230003,95.010002,95.010002,203991
2013-05-29,95.050003,95.220001,92.830002,93.129997,93.129997,240990
2013-05-30,92.889999,93.989998,91.650002,93.610001,93.610001,293461
2013-05-31,93.639999,93.849998,91.559998,91.970001,91.970001,294855
2013-06-02,null,null,null,null,null,null
2013-06-03,91.730003,93.699997,91.260002,93.449997,93.449997,267978
2013-06-04,93.349998,94.410004,92.379997,93.309998,93.309998,287474
2013-06-05,93.860001,94.480003,93.410004,93.739998,93.739998,301136
2013-06-06,93.699997,95.320000,93.690002,94.760002,94.760002,268909
2013-06-07,94.720001,96.389999,93.720001,96.029999,96.029999,267164
2013-06-09,null,null,null,null,null,null
2013-06-10,96.089996,96.250000,95.190002,95.769997,95.769997,330833
2013-06-11,95.760002,95.910004,94.040001,95.379997,95.379997,234601
2013-06-12,94.889999,96.449997,94.459999,95.879997,95.879997,257474
2013-06-13,95.769997,96.919998,95.019997,96.690002,96.690002,244870
2013-06-14,96.639999,98.250000,96.419998,97.849998,97.849998,224449
2013-06-16,null,null,null,null,null,null
2013-06-17,97.849998,98.739998,97.379997,97.769997,97.769997,240906
2013-06-18,97.930000,98.669998,97.410004,98.440002,98.440002,242794
2013-06-19,98.589996,99.010002,97.570000,98.239998,98.239998,145618
2013-06-20,98.019997,98.029999,94.889999,95.400002,95.400002,111300
2013-06-21,94.959999,95.839996,93.120003,93.690002,93.690002,376229
2013-06-23,null,null,null,null,null,null
2013-06-24,93.849998,95.589996,92.669998,95.180000,95.180000,340903
2013-06-25,95.019997,96.169998,94.589996,95.320000,95.320000,315821
2013-06-26,95.169998,95.699997,93.680000,95.500000,95.500000,267541
2013-06-27,95.519997,97.410004,95.349998,97.050003,97.050003,291417
2013-06-28,96.809998,97.820000,96.330002,96.559998,96.559998,269312
2013-06-30,null,null,null,null,null,null
2013-07-01,96.580002,98.279999,96.070000,97.989998,97.989998,247607
2013-07-02,98.059998,99.870003,97.779999,99.599998,99.599998,229193
2013-07-03,null,null,null,null,null,null
2013-07-05,101.089996,103.680000,100.709999,103.220001,103.220001,353250
2013-07-07,null,null,null,null,null,null
2013-07-08,103.949997,104.120003,102.129997,103.139999,103.139999,256027
2013-07-09,103.000000,104.760002,102.309998,103.529999,103.529999,253202
2013-07-10,104.570000,106.660004,104.209999,106.519997,106.519997,285670
2013-07-11,106.150002,107.449997,104.309998,104.910004,104.910004,404821
2013-07-12,104.580002,106.330002,104.360001,105.949997,105.949997,316730
2013-07-14,null,null,null,null,null,null
2013-07-15,106.050003,106.629997,104.650002,106.320000,106.320000,234756
2013-07-16,106.440002,107.180000,105.660004,106.000000,106.000000,210806
2013-07-17,105.779999,106.599998,105.110001,106.480003,106.480003,250921
2013-07-18,106.559998,108.430000,106.150002,108.040001,108.040001,262789
2013-07-19,108.120003,109.320000,107.480003,108.050003,108.050003,155963
2013-07-21,null,null,null,null,null,null
2013-07-22,108.339996,108.790001,106.430000,106.910004,106.910004,112373
2013-07-23,107.000000,107.550003,105.459999,107.230003,107.230003,283866
2013-07-24,107.360001,107.519997,104.790001,105.389999,105.389999,241640
2013-07-25,105.370003,105.870003,104.080002,105.489998,105.489998,278262
2013-07-26,105.559998,105.629997,103.900002,104.699997,104.699997,270580
2013-07-28,null,null,null,null,null,null
2013-07-29,104.610001,105.370003,103.870003,104.550003,104.550003,208855
2013-07-30,104.519997,104.540001,102.669998,103.080002,103.080002,206326
2013-07-31,103.150002,105.430000,102.930000,105.029999,105.029999,235605
2013-08-01,105.260002,108.059998,105.099998,107.889999,107.889999,299127
2013-08-02,107.800003,108.820000,106.449997,106.940002,106.940002,267594
2013-08-04,null,null,null,null,null,null
2013-08-05,106.839996,107.690002,105.699997,106.559998,106.559998,249314
2013-08-06,106.480003,107.269997,104.860001,105.300003,105.300003,204860
2013-08-07,105.680000,105.769997,104.099998,104.370003,104.370003,272996
2013-08-08,104.180000,104.959999,102.220001,103.400002,103.400002,294242
2013-08-09,103.870003,106.239998,103.620003,105.970001,105.970001,320070
2013-08-11,null,null,null,null,null,null
2013-08-12,105.839996,106.459999,105.029999,106.110001,106.110001,303796
2013-08-13,106.150002,107.199997,105.559998,106.830002,106.830002,257139
2013-08-14,106.540001,107.059998,105.599998,106.849998,106.849998,276773
2013-08-15,106.980003,107.870003,106.599998,107.330002,107.330002,270921
2013-08-16,107.180000,108.169998,106.559998,107.459999,107.459999,251868
2013-08-18,null,null,null,null,null,null
2013-08-19,107.779999,107.800003,106.559998,107.099998,107.099998,179859
2013-08-20,106.930000,107.099998,104.500000,104.970001,104.970001,102781
2013-08-21,105.180000,105.349998,103.500000,103.849998,103.849998,361065
2013-08-22,103.879997,105.250000,103.529999,105.029999,105.029999,259243
2013-08-23,105.220001,106.940002,104.300003,106.419998,106.419998,204692
2013-08-25,null,null,null,null,null,null
2013-08-26,106.910004,107.370003,105.559998,105.919998,105.919998,259545
2013-08-27,106.139999,109.320000,105.879997,109.010002,109.010002,165995
2013-08-28,109.220001,112.239998,109.110001,110.099998,110.099998,295934
2013-08-29,109.529999,110.070000,107.720001,108.800003,108.800003,336171
2013-08-30,108.169998,108.750000,106.750000,107.650002,107.650002,250038
2013-09-01,null,null,null,null,null,null
2013-09-03,107.070000,108.830002,104.209999,108.540001,108.540001,250038
2013-09-04,108.440002,108.610001,106.769997,107.230003,107.230003,288018
2013-09-05,107.589996,108.540001,107.129997,108.370003,108.370003,224377
2013-09-06,108.519997,110.699997,108.120003,110.529999,110.529999,184889
2013-09-08,null,null,null,null,null,null
2013-09-09,110.279999,110.459999,108.760002,109.519997,109.519997,269866
2013-09-10,108.919998,108.949997,106.389999,107.389999,107.389999,266915
2013-09-11,107.360001,108.089996,106.529999,107.559998,107.559998,325314
2013-09-12,107.769997,109.160004,107.300003,108.599998,108.599998,238235
2013-09-13,108.639999,108.739998,107.230003,108.209999,108.209999,249780
2013-09-15,null,null,null,null,null,null
2013-09-16,107.500000,108.000000,106.059998,106.589996,106.589996,207037
2013-09-17,106.220001,106.430000,104.940002,105.419998,105.419998,282888
2013-09-18,105.529999,108.489998,105.320000,108.070000,108.070000,304851
2013-09-19,108.220001,108.989998,106.080002,106.389999,106.389999,199888
2013-09-20,106.370003,106.459999,104.320000,104.680000,104.680000,139835
2013-09-22,null,null,null,null,null,null
2013-09-23,104.889999,105.120003,103.120003,103.589996,103.589996,250360
2013-09-24,103.440002,103.639999,102.300003,103.129997,103.129997,223392
2013-09-25,103.410004,103.959999,102.199997,102.660004,102.660004,259543
2013-09-26,102.300003,103.290001,102.199997,103.029999,103.029999,236195
2013-09-27,102.910004,103.769997,102.360001,102.870003,102.870003,183778
2013-09-29,null,null,null,null,null,null
2013-09-30,102.459999,102.760002,101.050003,102.330002,102.330002,232299
2013-10-01,102.309998,102.580002,101.059998,102.040001,102.040001,226707
2013-10-02,101.620003,104.230003,101.430000,104.099998,104.099998,223028
2013-10-03,103.820000,104.379997,102.870003,103.309998,103.309998,300526
2013-10-04,102.919998,104.190002,102.900002,103.839996,103.839996,226225
2013-10-06,null,null,null,null,null,null
2013-10-07,103.449997,103.739998,101.860001,103.029999,103.029999,165197
2013-10-08,103.160004,104.080002,102.849998,103.489998,103.489998,269025
2013-10-09,103.489998,103.750000,101.180000,101.610001,101.610001,194195
2013-10-10,101.459999,103.570000,101.160004,103.010002,103.010002,283131
2013-10-11,102.940002,102.949997,100.599998,102.019997,102.019997,296858
2013-10-13,null,null,null,null,null,null
2013-10-14,101.370003,102.620003,101.059998,102.410004,102.410004,298216
2013-10-15,102.190002,102.459999,100.870003,101.209999,101.209999,170674
2013-10-16,100.879997,102.970001,100.750000,102.290001,102.290001,240218
2013-10-17,102.129997,102.320000,100.029999,100.669998,100.669998,235236
2013-10-18,100.720001,101.709999,100.510002,100.809998,100.809998,266625
2013-10-20,null,null,null,null,null,null
2013-10-21,100.629997,100.949997,98.980003,99.220001,99.220001,116680
2013-10-22,99.059998,99.769997,97.500000,97.800003,97.800003,90824
2013-10-23,98.120003,98.290001,96.160004,96.860001,96.860001,347314
2013-10-24,97.099998,97.690002,95.949997,97.110001,97.110001,356194
2013-10-25,97.190002,98.059998,96.989998,97.849998,97.849998,248742
2013-10-27,null,null,null,null,null,null
2013-10-28,97.879997,98.820000,97.370003,98.680000,98.680000,192632
2013-10-29,98.540001,98.570000,97.690002,98.199997,98.199997,230155
2013-10-30,97.769997,97.820000,96.550003,96.769997,96.769997,183243
2013-10-31,96.620003,97.029999,96.029999,96.379997,96.379997,268138
2013-11-01,96.320000,96.650002,94.360001,94.610001,94.610001,255401
2013-11-03,null,null,null,null,null,null
2013-11-04,94.519997,95.110001,94.059998,94.620003,94.620003,282138
2013-11-05,94.470001,94.900002,93.070000,93.370003,93.370003,219109
2013-11-06,93.739998,95.400002,93.650002,94.800003,94.800003,226454
2013-11-07,94.910004,95.309998,93.800003,94.199997,94.199997,282722
2013-11-08,94.360001,94.919998,93.900002,94.599998,94.599998,260597
2013-11-10,null,null,null,null,null,null
2013-11-11,94.449997,95.379997,94.110001,95.139999,95.139999,241690
2013-11-12,95.000000,95.220001,92.860001,93.040001,93.040001,206721
2013-11-13,93.070000,94.540001,92.930000,93.879997,93.879997,353689
2013-11-14,93.500000,94.430000,92.510002,93.760002,93.760002,305009
2013-11-15,93.889999,94.550003,93.580002,93.839996,93.839996,315066
2013-11-17,null,null,null,null,null,null
2013-11-18,93.779999,94.300003,92.720001,93.029999,93.029999,204366
2013-11-19,93.000000,93.459999,92.430000,93.339996,93.339996,169443
2013-11-20,93.330002,93.930000,92.730003,93.330002,93.330002,131463
2013-11-21,93.730003,95.629997,93.470001,95.440002,95.440002,225891
2013-11-22,95.290001,95.570000,94.050003,94.839996,94.839996,222138
2013-11-24,null,null,null,null,null,null
2013-11-25,94.150002,94.500000,93.080002,94.089996,94.089996,257843
2013-11-26,94.209999,94.690002,93.430000,93.680000,93.680000,270860
2013-11-27,93.500000,93.599998,91.769997,92.300003,92.300003,160178
2013-11-29,null,null,null,null,null,null
2013-12-01,null,null,null,null,null,null
2013-12-02,92.709999,94.080002,92.559998,93.820000,93.820000,143205
2013-12-03,93.860001,96.959999,93.669998,96.040001,96.040001,234800
2013-12-04,96.900002,97.580002,96.300003,97.199997,97.199997,319271
2013-12-05,97.330002,97.989998,97.010002,97.379997,97.379997,325857
2013-12-06,97.379997,98.070000,97.080002,97.650002,97.650002,216392
2013-12-08,null,null,null,null,null,null
2013-12-09,97.660004,97.970001,97.099998,97.339996,97.339996,223944
2013-12-10,97.250000,98.739998,97.239998,98.510002,98.510002,210090
2013-12-11,98.650002,98.750000,97.199997,97.440002,97.440002,264838
2013-12-12,97.550003,98.180000,97.309998,97.500000,97.500000,274194
2013-12-13,97.580002,97.620003,96.260002,96.599998,96.599998,205749
2013-12-15,null,null,null,null,null,null
2013-12-16,96.550003,97.690002,96.209999,97.480003,97.480003,233161
2013-12-17,97.300003,97.900002,97.000000,97.220001,97.220001,187591
2013-12-18,97.300003,98.010002,97.019997,97.800003,97.800003,120127
2013-12-19,97.690002,99.169998,97.500000,98.769997,98.769997,84627
2013-12-20,98.699997,99.400002,98.540001,99.320000,99.320000,192782
2013-12-22,null,null,null,null,null,null
2013-12-23,99.199997,99.309998,98.639999,98.910004,98.910004,151281
2013-12-24,null,null,null,null,null,null
2013-12-26,99.199997,99.699997,99.050003,99.550003,99.550003,51877
2013-12-27,99.629997,100.750000,99.370003,100.320000,100.320000,65666
2013-12-29,null,null,null,null,null,null
2013-12-30,100.150002,100.419998,99.129997,99.290001,99.290001,127198
2013-12-31,99.250000,99.389999,98.150002,98.419998,98.419998,118356
2014-01-02,98.500000,98.970001,95.339996,95.440002,95.440002,113907
2014-01-03,95.470001,95.739998,93.860001,93.959999,93.959999,251248
2014-01-05,null,null,null,null,null,null
2014-01-06,94.180000,94.589996,93.199997,93.430000,93.430000,215522
2014-01-07,93.599998,94.220001,93.349998,93.669998,93.669998,189379
2014-01-08,93.959999,94.180000,92.260002,92.330002,92.330002,177182
2014-01-09,92.580002,92.930000,91.239998,91.660004,91.660004,244855
2014-01-10,92.300003,93.379997,91.989998,92.720001,92.720001,255784
2014-01-12,null,null,null,null,null,null
2014-01-13,92.830002,92.879997,91.430000,91.800003,91.800003,255988
2014-01-14,91.510002,92.879997,91.500000,92.589996,92.589996,212208
2014-01-15,92.650002,94.639999,92.430000,94.169998,94.169998,243474
2014-01-16,94.290001,94.639999,93.599998,93.959999,93.959999,263295
2014-01-17,94.169998,94.940002,93.940002,94.370003,94.370003,165135
2014-01-19,null,null,null,null,null,null
2014-01-21,94.000000,95.230003,93.430000,94.989998,94.989998,119887
2014-01-22,95.199997,96.889999,95.120003,96.730003,96.730003,244861
2014-01-23,96.690002,97.839996,96.410004,97.320000,97.320000,252349
2014-01-24,97.370003,97.800003,96.250000,96.639999,96.639999,274078
2014-01-26,null,null,null,null,null,null
2014-01-27,96.900002,97.180000,95.209999,95.720001,95.720001,239673
2014-01-28,95.660004,97.660004,95.629997,97.410004,97.410004,235110
2014-01-29,97.169998,97.750000,96.320000,97.360001,97.360001,206490
2014-01-30,97.419998,98.589996,97.330002,98.230003,98.230003,200486
2014-01-31,97.970001,98.389999,97.099998,97.489998,97.489998,199420
2014-02-02,null,null,null,null,null,null
2014-02-03,97.400002,97.940002,96.260002,96.430000,96.430000,253457
2014-02-04,96.529999,97.820000,96.370003,97.190002,97.190002,293312
2014-02-05,97.669998,98.260002,96.800003,97.379997,97.379997,204282
2014-02-06,97.250000,98.830002,97.250000,97.839996,97.839996,237671
2014-02-07,97.970001,100.239998,97.110001,99.879997,99.879997,234281
2014-02-09,null,null,null,null,null,null
2014-02-10,100.050003,100.550003,99.110001,100.059998,100.059998,270407
2014-02-11,99.970001,100.599998,99.599998,99.940002,99.940002,251127
2014-02-12,100.459999,101.379997,100.040001,100.370003,100.370003,233933
2014-02-13,100.269997,100.660004,99.400002,100.349998,100.349998,318686
2014-02-14,100.339996,100.470001,99.430000,100.300003,100.300003,221722
2014-02-16,null,null,null,null,null,null
2014-02-18,100.320000,103.250000,100.230003,102.430000,102.430000,229784
2014-02-19,103.139999,103.800003,102.400002,103.309998,103.309998,177371
2014-02-20,103.410004,103.500000,102.750000,102.919998,102.919998,116164
2014-02-21,102.870003,102.919998,101.690002,102.199997,102.199997,194397
2014-02-23,null,null,null,null,null,null
2014-02-24,102.290001,103.449997,101.970001,102.820000,102.820000,173260
2014-02-25,102.800003,102.839996,101.019997,101.830002,101.830002,177861
2014-02-26,102.040001,102.900002,101.580002,102.589996,102.589996,187216
2014-02-27,102.570000,103.080002,101.750000,102.400002,102.400002,196517
2014-02-28,102.150002,102.959999,101.800003,102.589996,102.589996,196494
2014-03-02,null,null,null,null,null,null
2014-03-03,103.000000,105.220001,102.949997,104.919998,104.919998,178276
2014-03-04,104.889999,104.959999,102.849998,103.330002,103.330002,295819
2014-03-05,103.349998,103.529999,100.849998,101.449997,101.449997,210005
2014-03-06,101.040001,102.080002,100.129997,101.559998,101.559998,267837
2014-03-07,101.970001,102.910004,101.570000,102.580002,102.580002,291849
2014-03-09,null,null,null,null,null,null
2014-03-10,102.750000,102.820000,100.849998,101.120003,101.120003,226145
2014-03-11,100.940002,101.519997,99.320000,100.029999,100.029999,225290
2014-03-12,99.480003,99.599998,97.550003,97.989998,97.989998,294201
2014-03-13,98.099998,98.599998,97.669998,98.199997,98.199997,416927
2014-03-14,98.250000,99.279999,98.059998,98.889999,98.889999,268074
2014-03-16,null,null,null,null,null,null
2014-03-17,99.389999,99.389999,97.370003,98.080002,98.080002,226300
2014-03-18,97.970001,99.779999,97.750000,99.699997,99.699997,227387
2014-03-19,99.529999,100.470001,99.339996,100.370003,100.370003,192508
2014-03-20,100.389999,100.820000,99.080002,99.430000,99.430000,110319
2014-03-21,98.589996,100.250000,98.250000,99.459999,99.459999,244866
2014-03-23,null,null,null,null,null,null
2014-03-24,99.489998,100.290001,99.050003,99.599998,99.599998,191289
2014-03-25,99.430000,100.250000,98.800003,99.190002,99.190002,151710
2014-03-26,99.180000,100.459999,99.099998,100.260002,100.260002,217013
2014-03-27,100.300003,101.699997,100.029999,101.279999,101.279999,211367
2014-03-28,101.339996,102.239998,101.180000,101.669998,101.669998,202200
2014-03-30,null,null,null,null,null,null
2014-03-31,101.690002,101.970001,100.879997,101.580002,101.580002,166326
2014-04-01,101.529999,101.570000,99.279999,99.739998,99.739998,167570
2014-04-02,99.639999,99.830002,98.860001,99.620003,99.620003,237564
2014-04-03,99.290001,100.489998,99.070000,100.290001,100.290001,231596
2014-04-04,100.379997,101.629997,100.279999,101.139999,101.139999,195430
2014-04-06,null,null,null,null,null,null
2014-04-07,100.910004,101.320000,99.919998,100.440002,100.440002,193532
2014-04-08,100.690002,102.709999,100.680000,102.559998,102.559998,254884
2014-04-09,102.349998,103.769997,102.029999,103.599998,103.599998,299549
2014-04-10,103.440002,103.809998,103.099998,103.400002,103.400002,324660
2014-04-11,103.339996,104.440002,103.010002,103.739998,103.739998,222169
2014-04-13,null,null,null,null,null,null
2014-04-14,103.559998,104.550003,103.339996,104.050003,104.050003,261915
2014-04-15,103.599998,104.050003,102.910004,103.750000,103.750000,237213
2014-04-16,103.760002,104.989998,103.120003,103.760002,103.760002,215848
2014-04-17,103.839996,104.779999,103.540001,104.300003,104.300003,279392
2014-04-20,null,null,null,null,null,null
2014-04-21,104.540001,104.769997,103.849998,104.370003,104.370003,191342
2014-04-22,104.360001,104.360001,101.690002,102.129997,102.129997,115095
2014-04-23,101.860001,102.080002,101.199997,101.440002,101.440002,323723
2014-04-24,101.540001,102.349998,101.400002,101.940002,101.940002,250645
2014-04-25,101.930000,102.050003,100.480003,100.599998,100.599998,202278
2014-04-27,null,null,null,null,null,null
2014-04-28,100.489998,101.519997,100.330002,100.839996,100.839996,221601
2014-04-29,100.889999,102.199997,100.709999,101.279999,101.279999,231590
2014-04-30,100.760002,100.760002,99.349998,99.739998,99.739998,218691
2014-05-01,99.720001,99.889999,98.739998,99.419998,99.419998,282979
2014-05-02,99.169998,100.139999,99.169998,99.760002,99.760002,235455
2014-05-04,null,null,null,null,null,null
2014-05-05,99.959999,100.440002,98.910004,99.480003,99.480003,213631
2014-05-06,99.379997,100.419998,99.320000,99.500000,99.500000,190002
2014-05-07,99.830002,100.989998,99.779999,100.769997,100.769997,251208
2014-05-08,100.820000,100.930000,99.870003,100.260002,100.260002,291271
2014-05-09,100.269997,101.180000,99.709999,99.989998,99.989998,252605
2014-05-11,null,null,null,null,null,null
2014-05-12,100.120003,100.930000,99.930000,100.589996,100.589996,271341
2014-05-13,100.629997,102.050003,100.360001,101.699997,101.699997,211648
2014-05-14,101.910004,102.650002,101.830002,102.370003,102.370003,253588
2014-05-15,102.029999,102.260002,101.269997,101.500000,101.500000,234477
2014-05-16,101.559998,102.230003,101.389999,102.019997,102.019997,276060
2014-05-18,null,null,null,null,null,null
2014-05-19,102.129997,103.089996,101.970001,102.610001,102.610001,147896
2014-05-20,102.599998,102.860001,102.099998,102.440002,102.440002,121114
2014-05-21,102.959999,104.290001,102.779999,104.070000,104.070000,249769
2014-05-22,103.849998,104.220001,103.550003,103.739998,103.739998,272127
2014-05-23,103.709999,104.500000,103.639999,104.349998,104.349998,159181
2014-05-25,null,null,null,null,null,null
2014-05-27,104.339996,104.500000,103.570000,104.110001,104.110001,160563
2014-05-28,104.139999,104.389999,102.639999,102.720001,102.720001,174387
2014-05-29,103.059998,103.940002,102.610001,103.580002,103.580002,239134
2014-05-30,103.510002,103.559998,102.400002,102.709999,102.709999,205506
2014-06-01,null,null,null,null,null,null
2014-06-02,102.919998,103.349998,102.099998,102.470001,102.470001,169734
2014-06-03,102.440002,102.860001,102.230003,102.660004,102.660004,159042
2014-06-04,102.790001,103.690002,102.339996,102.639999,102.639999,160208
2014-06-05,102.370003,102.690002,101.599998,102.480003,102.480003,208540
2014-06-06,102.440002,103.070000,102.300003,102.660004,102.660004,200402
2014-06-08,null,null,null,null,null,null
2014-06-09,102.779999,104.570000,102.620003,104.410004,104.410004,197758
2014-06-10,104.459999,105.059998,103.980003,104.349998,104.349998,246719
2014-06-11,104.300003,104.809998,104.169998,104.400002,104.400002,255599
2014-06-12,104.470001,106.949997,104.349998,106.529999,106.529999,187728
2014-06-13,106.839996,107.680000,106.370003,106.910004,106.910004,321499
2014-06-15,null,null,null,null,null,null
2014-06-16,106.879997,107.540001,106.570000,106.900002,106.900002,255394
2014-06-17,106.589996,107.180000,106.010002,106.360001,106.360001,204792
2014-06-18,106.599998,106.970001,105.800003,105.970001,105.970001,252969
2014-06-19,106.110001,106.699997,105.320000,106.430000,106.430000,176257
2014-06-20,106.599998,107.730003,106.330002,107.260002,107.260002,123121
2014-06-22,null,null,null,null,null,null
2014-06-23,107.419998,107.449997,105.910004,106.169998,106.169998,213130
2014-06-24,106.019997,106.459999,105.250000,106.029999,106.029999,175473
2014-06-25,106.139999,107.500000,105.470001,106.500000,106.500000,175206
2014-06-26,106.709999,106.809998,105.029999,105.839996,105.839996,249064
2014-06-27,105.639999,106.190002,105.330002,105.739998,105.739998,195723
2014-06-29,null,null,null,null,null,null
2014-06-30,105.690002,105.760002,104.660004,105.370003,105.370003,128975
2014-07-01,105.440002,106.089996,104.599998,105.339996,105.339996,215334
2014-07-02,105.209999,105.529999,104.099998,104.480003,104.480003,221685
2014-07-03,null,null,null,null,null,null
2014-07-06,null,null,null,null,null,null
2014-07-07,104.059998,104.129997,103.190002,103.529999,103.529999,169938
2014-07-08,103.389999,104.199997,103.010002,103.400002,103.400002,189250
2014-07-09,103.449997,103.599998,101.849998,102.290001,102.290001,249378
2014-07-10,101.949997,103.000000,101.550003,102.930000,102.930000,250987
2014-07-11,102.860001,102.919998,100.440002,100.830002,100.830002,238076
2014-07-13,null,null,null,null,null,null
2014-07-14,100.459999,101.199997,100.220001,100.910004,100.910004,272550
2014-07-15,100.930000,101.059998,99.010002,99.959999,99.959999,252675
2014-07-16,100.209999,101.599998,100.070000,101.199997,101.199997,331196
2014-07-17,101.489998,103.900002,101.269997,103.190002,103.190002,240202
2014-07-18,103.720001,103.940002,102.580002,103.129997,103.129997,342872
2014-07-20,null,null,null,null,null,null
2014-07-21,102.970001,104.989998,102.650002,104.589996,104.589996,172529
2014-07-22,104.580002,105.250000,103.889999,104.419998,104.419998,126986
2014-07-23,101.959999,103.339996,101.790001,103.120003,103.120003,252395
2014-07-24,103.199997,103.309998,101.879997,102.070000,102.070000,260652
2014-07-25,102.040001,102.529999,101.000000,102.089996,102.089996,194404
2014-07-27,null,null,null,null,null,null
2014-07-28,101.870003,102.099998,100.900002,101.669998,101.669998,284919
2014-07-29,101.599998,101.830002,100.370003,100.970001,100.970001,197815
2014-07-30,101.029999,101.669998,99.419998,100.269997,100.269997,258060
2014-07-31,99.470001,99.849998,97.599998,98.169998,98.169998,263974
2014-08-01,97.699997,98.099998,97.089996,97.879997,97.879997,335785
2014-08-03,null,null,null,null,null,null
2014-08-04,97.669998,98.669998,97.430000,98.290001,98.290001,274992
2014-08-05,98.410004,98.669998,97.000000,97.379997,97.379997,204262
2014-08-06,97.620003,98.129997,96.690002,96.919998,96.919998,242237
2014-08-07,96.889999,97.720001,96.550003,97.339996,97.339996,263598
2014-08-08,97.639999,98.449997,97.150002,97.650002,97.650002,286531
2014-08-10,null,null,null,null,null,null
2014-08-11,97.540001,98.580002,97.370003,98.080002,98.080002,266006
2014-08-12,97.839996,97.940002,96.809998,97.370003,97.370003,241493
2014-08-13,97.199997,97.779999,96.750000,97.589996,97.589996,242592
2014-08-14,97.300003,97.589996,95.260002,95.580002,95.580002,253703
2014-08-15,95.500000,97.410004,95.320000,97.349998,97.349998,350619
2014-08-17,null,null,null,null,null,null
2014-08-18,97.099998,97.160004,95.809998,96.410004,96.410004,269750
2014-08-19,96.559998,97.050003,94.260002,94.480003,94.480003,157537
2014-08-20,94.699997,96.470001,94.699997,96.070000,96.070000,109041
2014-08-21,93.489998,94.449997,92.500000,93.959999,93.959999,207152
2014-08-22,93.889999,94.040001,92.919998,93.650002,93.650002,226343
2014-08-24,null,null,null,null,null,null
2014-08-25,93.339996,93.949997,93.050003,93.349998,93.349998,191457
2014-08-26,93.360001,94.349998,93.349998,93.860001,93.860001,137420
2014-08-27,93.879997,94.239998,93.360001,93.879997,93.879997,176280
2014-08-28,93.750000,94.709999,93.449997,94.550003,94.550003,174908
2014-08-29,94.559998,96.000000,94.480003,95.959999,95.959999,262292
2014-08-31,null,null,null,null,null,null
2014-09-02,95.809998,95.910004,92.680000,92.879997,92.879997,234972
2014-09-03,93.279999,95.830002,93.059998,95.540001,95.540001,320356
2014-09-04,95.070000,95.389999,94.160004,94.449997,94.449997,294395
2014-09-05,94.570000,94.989998,92.860001,93.290001,93.290001,254140
2014-09-07,null,null,null,null,null,null
2014-09-08,93.489998,93.620003,91.800003,92.660004,92.660004,261386
2014-09-09,93.110001,93.940002,92.519997,92.750000,92.750000,277990
2014-09-10,92.790001,93.029999,91.220001,91.669998,91.669998,275876
